datetime,day,hole,time,temperature,humidity,light,pH,EC,TDS,WaterTemp,LeafCount
2024-07-02 09:31:00,2,6,09:31:00,26.8,89,22710,6.9,645,322,26.5,4
2024-07-02 09:31:00,2,3,09:31:00,29.4,72,14250,7.0,654,327,23.9,3
2024-07-02 09:32:00,2,4,09:32:00,29.2,72,13270,7.0,648,324,23.9,3
2024-07-02 09:33:00,2,8,09:33:00,26.9,89,23850,6.9,645,322,26.5,3
2024-07-02 09:33:00,2,5,09:33:00,29.2,72,12290,7.0,644,322,23.9,4
2024-07-02 09:34:00,2,6,09:34:00,29.9,72,11310,7.0,645,322,23.9,4
2024-07-02 09:35:00,2,9,09:35:00,26.6,89,26920,6.9,645,322,26.5,3
2024-07-02 09:36:00,2,10,09:36:00,26.6,89,28080,6.9,647,323,26.5,4
2024-07-02 09:36:00,2,7,09:36:00,29.8,72,10330,7.0,652,326,23.9,3
2024-07-02 09:39:00,2,8,09:39:00,29.8,72,19350,7.4,648,324,23.9,3
2024-07-02 09:39:00,2,8,09:39:00,29.8,72,19350,7.0,648,324,23.9,4
2024-07-02 09:42:00,2,9,09:42:00,29.2,72,18370,7.0,643,321,23.9,3
2024-07-02 11:51:00,2,1,11:51:00,25.1,55,51070,7.1,522,265,27.5,3
2024-07-02 11:53:00,2,2,11:53:00,25.3,55,50510,7.1,520,262,27.5,3
2024-07-02 11:55:00,2,3,11:55:00,25.5,55,57250,7.1,522,265,27.5,3
2024-07-02 11:56:00,2,1,11:56:00,30.8,55,44630,7.1,652,326,27.4,3
2024-07-02 11:57:00,2,4,11:57:00,25.7,55,59010,7.1,525,271,27.5,3
2024-07-02 11:58:00,2,2,11:58:00,30.2,55,45510,7.1,656,328,27.4,3
2024-07-02 11:59:00,2,5,11:59:00,25.9,55,52840,7.1,514,258,27.5,4
2024-07-02 12:01:00,2,3,12:01:00,30.6,55,46390,7.1,660,330,27.4,3
2024-07-02 12:03:00,2,6,12:03:00,25.5,55,57110,7.1,520,262,27.5,4
2024-07-02 12:03:00,2,4,12:03:00,30.1,55,47270,7.1,642,320,27.4,3
2024-07-02 12:04:00,2,7,12:04:00,25.7,55,54440,7.1,524,268,27.5,4
2024-07-02 12:05:00,2,5,12:05:00,30.8,55,48150,7.1,645,322,27.4,4
2024-07-02 12:05:00,2,8,12:05:00,25.1,55,53280,7.1,525,271,27.5,3
2024-07-02 12:06:00,2,9,12:06:00,25.3,55,50220,7.1,529,262,27.5,3
2024-07-02 12:07:00,2,6,12:07:00,30.9,55,49030,7.1,645,322,27.4,4
2024-07-02 12:09:00,2,7,12:09:00,30.5,55,49910,7.1,642,321,27.4,3
2024-07-02 12:09:00,2,1,12:09:00,27.9,58,58310,6.8,677,340,27.5,4
2024-07-02 12:11:00,2,8,12:11:00,30.7,55,40790,7.1,645,322,27.4,4
2024-07-02 12:11:00,2,2,12:11:00,27.1,58,51900,6.8,677,338,27.5,3
2024-07-02 12:13:00,2,9,12:13:00,30.7,55,41670,7.1,645,322,27.4,3
2024-07-02 12:13:00,2,3,12:13:00,27.3,58,57110,6.8,678,334,27.5,4
2024-07-02 12:14:00,2,4,12:14:00,27.5,58,51940,6.8,677,338,27.5,3
2024-07-02 12:15:00,2,10,12:15:00,30.1,55,42550,7.1,646,328,27.4,4
2024-07-02 12:16:00,2,6,12:16:00,27.9,58,58520,6.8,673,336,27.5,4
2024-07-02 12:18:00,2,7,12:18:00,27.8,58,57500,6.8,677,340,27.5,4
2024-07-02 12:19:00,2,8,12:19:00,27.6,58,53730,6.8,677,338,27.5,3
2024-07-02 12:21:00,2,9,12:21:00,27.4,58,54990,6.8,673,340,27.5,3
2024-07-02 12:22:00,2,10,12:22:00,27.2,58,57730,6.8,677,338,27.5,4
2024-07-02 14:06:00,2,1,14:06:00,29.8,45,54130,7.0,682,341,27.5,3
2024-07-02 14:08:00,2,2,14:08:00,26.7,45,40520,6.9,520,262,31.3,3
2024-07-02 14:09:00,2,2,14:09:00,29.6,45,55220,7.0,673,340,27.5,3
2024-07-02 14:11:00,2,3,14:11:00,26.4,45,44630,6.9,522,266,31.3,3
2024-07-02 14:12:00,2,3,14:12:00,29.4,45,56310,7.0,677,338,27.5,3
2024-07-02 14:14:00,2,5,14:14:00,26.8,45,43300,6.9,536,274,31.3,4
2024-07-02 14:15:00,2,4,14:15:00,29.2,45,57400,7.0,681,348,27.5,3
2024-07-02 14:16:00,2,6,14:16:00,26.5,45,31690,6.9,522,265,31.3,4
2024-07-02 14:18:00,2,5,14:18:00,29.2,45,58490,7.0,673,340,27.5,4
2024-07-02 14:21:00,2,6,14:21:00,29.9,45,59580,7.0,686,343,27.5,4
2024-07-02 14:21:00,2,8,14:21:00,26.9,45,31070,6.9,522,265,31.3,3
2024-07-02 14:22:00,2,9,14:22:00,26.3,45,30510,6.9,525,271,31.3,3
2024-07-02 14:23:00,2,2,14:23:00,26.7,40,39590,6.7,673,340,30.1,3
2024-07-02 14:24:00,2,3,14:24:00,26.4,40,36500,6.7,681,348,30.1,4
2024-07-02 14:24:00,2,7,14:24:00,29.8,45,50670,7.0,686,343,27.5,3
2024-07-02 14:25:00,2,4,14:25:00,26.1,40,35070,6.7,668,334,30.1,3
2024-07-02 14:26:00,2,5,14:26:00,26.8,40,39970,6.7,673,340,30.1,4
2024-07-02 14:27:00,2,8,14:27:00,29.8,45,51760,7.3,686,343,31.5,3
2024-07-02 14:27:00,2,8,14:27:00,29.8,45,51760,7.0,686,343,27.5,4
2024-07-02 14:28:00,2,7,14:28:00,26.2,40,26390,6.7,673,340,30.1,4
2024-07-02 14:29:00,2,8,14:29:00,26.9,40,28620,6.7,677,338,30.1,3
2024-07-02 14:31:00,2,9,14:31:00,29.2,45,52850,7.0,678,334,27.5,3
2024-07-02 14:32:00,2,10,14:32:00,26.1,40,31900,6.7,673,340,30.1,4
2024-07-02 14:33:00,2,10,14:33:00,29.2,45,53940,7.0,686,343,27.5,4
2024-07-02 16:11:00,2,1,16:11:00,28.8,54,10900,6.9,664,332,26.8,3
2024-07-02 16:14:00,2,2,16:14:00,28.6,54,14890,6.9,655,327,26.8,3
2024-07-02 16:17:00,2,3,16:17:00,28.4,54,18880,6.9,665,332,26.8,3
2024-07-02 16:21:00,2,4,16:21:00,28.2,54,12870,6.9,664,332,26.8,3
2024-07-02 16:23:00,2,5,16:23:00,28.2,54,16860,6.9,659,329,26.8,4
2024-07-02 16:25:00,2,1,16:25:00,25.9,47,37620,7.1,970,485,32.6,3
2024-07-02 16:25:00,2,1,16:25:00,25.9,47,37620,7.1,678,334,28.9,4
2024-07-02 16:26:00,2,2,16:26:00,25.7,47,34500,7.1,677,340,28.9,3
2024-07-02 16:26:00,2,6,16:26:00,28.9,54,10850,6.9,664,332,26.8,4
2024-07-02 16:27:00,2,3,16:27:00,25.5,47,30980,7.1,964,482,32.6,3
2024-07-02 16:27:00,2,3,16:27:00,25.5,47,30980,7.1,673,340,28.9,4
2024-07-02 16:28:00,2,4,16:28:00,25.3,47,38780,7.1,677,338,28.9,3
2024-07-02 16:29:00,2,7,16:29:00,28.8,54,14840,6.9,660,330,26.8,3
2024-07-02 16:29:00,2,5,16:29:00,25.1,47,31480,7.1,682,341,28.9,4
2024-07-02 16:31:00,2,8,16:31:00,28.8,54,18830,6.9,652,326,26.8,4
2024-07-02 16:31:00,2,8,16:31:00,28.8,54,13970,6.8,525,271,29.1,3
2024-07-02 16:33:00,2,9,16:33:00,28.2,54,12820,6.9,656,328,26.8,3
2024-07-02 16:33:00,2,7,16:33:00,25.7,47,39930,7.1,673,340,28.9,4
2024-07-02 16:35:00,2,10,16:35:00,28.2,54,16810,6.9,660,330,26.8,4
2024-07-02 16:35:00,2,8,16:35:00,25.5,47,37080,7.1,677,338,28.9,3
2024-07-02 16:37:00,2,9,16:37:00,25.5,47,37330,7.1,681,348,28.9,3
2024-07-02 16:39:00,2,10,16:39:00,25.3,47,35430,7.1,673,340,28.9,4
2024-07-03 08:55:00,3,1,08:55:00,26.8,72,17820,7.0,677,340,26.1,3
2024-07-03 08:57:00,3,2,08:57:00,26.6,72,16490,7.3,525,271,26.1,3
2024-07-03 08:57:00,3,2,08:57:00,26.6,72,16490,7.0,677,338,26.1,4
2024-07-03 08:59:00,3,3,08:59:00,26.4,72,15160,7.0,678,334,26.1,3
2024-07-03 09:02:00,3,4,09:02:00,26.2,72,13830,7.0,677,338,26.1,3
2024-07-03 09:03:00,3,5,09:03:00,26.2,72,12500,7.0,673,340,26.1,4
2024-07-03 09:04:00,3,6,09:04:00,26.9,72,11170,7.0,673,336,26.1,4
2024-07-03 09:05:00,3,7,09:05:00,26.8,72,19840,7.3,572,286,26.1,4
2024-07-03 09:05:00,3,7,09:05:00,26.8,72,19840,7.0,677,340,26.1,3
2024-07-03 09:06:00,3,8,09:06:00,26.8,72,18510,7.3,550,275,26.1,3
2024-07-03 09:06:00,3,8,09:06:00,26.8,72,18510,7.0,677,338,26.1,4
2024-07-03 09:07:00,3,9,09:07:00,26.2,72,17180,7.3,574,289,26.1,3
2024-07-03 09:07:00,3,9,09:07:00,26.2,72,17180,7.0,673,340,26.1,4
2024-07-03 09:08:00,3,10,09:08:00,26.9,72,15850,7.0,677,338,26.1,4
2024-07-03 09:28:00,3,1,09:28:00,25.1,89,28330,6.7,686,343,26.8,4
2024-07-03 09:28:00,3,1,09:28:00,25.1,89,28330,6.7,929,464,26.1,3
2024-07-03 09:29:00,3,10,09:29:00,25.9,89,26210,6.7,686,350,26.8,4
2024-07-03 09:29:00,3,2,09:29:00,25.3,89,29231,6.7,686,343,26.8,3
2024-07-03 09:31:00,3,3,09:31:00,25.5,89,27850,6.7,929,464,26.1,3
2024-07-03 09:31:00,3,3,09:31:00,25.5,89,27850,6.7,686,343,26.8,4
2024-07-03 09:32:00,3,4,09:32:00,25.7,89,25030,6.7,678,334,26.8,3
2024-07-03 09:33:00,3,5,09:33:00,25.9,89,22280,6.7,686,343,26.8,4
2024-07-03 09:34:00,3,6,09:34:00,25.5,89,21060,6.7,686,343,26.8,4
2024-07-03 09:36:00,3,7,09:36:00,25.7,89,21910,6.7,681,348,26.8,4
2024-07-03 09:39:00,3,8,09:39:00,25.1,89,26400,6.7,686,343,26.8,3
2024-07-03 09:42:00,3,9,09:42:00,25.3,89,22280,6.7,681,348,26.8,3
2024-07-03 11:51:00,3,1,11:51:00,30.8,55,44630,7.1,652,326,27.4,3
2024-07-03 11:53:00,3,2,11:53:00,30.2,55,45510,7.1,656,328,27.4,4
2024-07-03 11:53:00,3,2,11:53:00,30.2,55,45510,7.1,525,271,30.4,3
2024-07-03 11:55:00,3,3,11:55:00,30.6,55,46390,7.1,660,330,27.4,3
2024-07-03 11:57:00,3,4,11:57:00,30.1,55,47270,7.1,642,320,27.4,3
2024-07-03 11:59:00,3,5,11:59:00,30.8,55,48150,7.1,645,322,27.4,4
2024-07-03 12:03:00,3,6,12:03:00,30.9,55,49030,7.1,645,322,27.4,4
2024-07-03 12:04:00,3,7,12:04:00,30.5,55,49910,7.1,642,321,27.4,3
2024-07-03 12:04:00,3,7,12:04:00,30.5,55,49910,7.1,524,268,30.4,4
2024-07-03 12:05:00,3,8,12:05:00,30.7,55,40790,7.1,572,286,30.4,3
2024-07-03 12:05:00,3,8,12:05:00,30.7,55,40790,7.1,645,322,27.4,4
2024-07-03 12:06:00,3,9,12:06:00,30.7,55,41670,7.1,550,275,30.4,3
2024-07-03 12:06:00,3,9,12:06:00,30.7,55,41670,7.1,645,322,27.4,4
2024-07-03 12:07:00,3,10,12:07:00,30.1,55,42550,7.1,646,328,27.4,4
2024-07-03 12:14:00,3,1,12:14:00,27.1,58,44180,6.9,970,485,30.4,3
2024-07-03 12:14:00,3,1,12:14:00,27.1,58,44180,6.9,677,340,27.8,4
2024-07-03 12:15:00,3,2,12:15:00,27.3,58,40520,6.9,677,338,27.8,3
2024-07-03 12:15:00,3,3,12:15:00,27.5,58,44630,6.9,678,334,27.8,4
2024-07-03 12:17:00,3,4,12:17:00,27.7,58,43730,6.9,677,338,27.8,3
2024-07-03 12:18:00,3,5,12:18:00,27.9,58,43300,6.9,673,340,27.8,4
2024-07-03 12:21:00,3,6,12:21:00,27.1,58,31690,6.9,673,336,27.8,4
2024-07-03 12:22:00,3,8,12:22:00,27.5,58,31070,6.9,677,338,27.8,3
2024-07-03 12:24:00,3,9,12:24:00,27.7,58,30510,6.9,673,340,27.8,3
2024-07-03 12:25:00,3,10,12:25:00,27.9,58,37250,6.9,677,338,27.8,4
2024-07-03 14:27:00,3,1,14:27:00,27.8,40,32280,6.7,664,332,26.5,4
2024-07-03 14:27:00,3,1,14:27:00,26.8,70,33730,7.2,667,338,27.0,3
2024-07-03 14:28:00,3,2,14:28:00,26.6,70,36210,7.2,650,335,27.0,4
2024-07-03 14:28:00,3,2,14:28:00,27.6,40,36210,6.7,665,332,26.5,3
2024-07-03 14:29:00,3,3,14:29:00,27.4,40,34180,6.7,668,334,26.5,4
2024-07-03 14:29:00,3,3,14:29:00,26.4,70,34180,7.2,664,332,27.0,3
2024-07-03 14:31:00,3,4,14:31:00,26.2,70,30520,7.2,655,327,27.0,3
2024-07-03 14:31:00,3,5,14:31:00,26.2,70,31070,7.2,665,332,27.0,4
2024-07-03 14:32:00,3,6,14:32:00,26.9,70,30510,7.2,664,332,27.0,4
2024-07-03 14:33:00,3,7,14:33:00,27.8,40,43230,6.7,650,335,26.5,4
2024-07-03 14:33:00,3,7,14:33:00,26.8,70,29950,7.2,659,329,27.0,3
2024-07-03 14:34:00,3,8,14:34:00,27.8,40,42820,6.7,668,334,26.5,3
2024-07-03 14:34:00,3,8,14:34:00,26.8,70,29390,7.2,664,332,27.0,4
2024-07-03 14:35:00,3,9,14:35:00,27.2,40,45370,6.7,668,334,26.5,3
2024-07-03 14:35:00,3,9,14:35:00,26.2,70,28830,7.2,652,326,27.0,4
2024-07-03 14:36:00,3,10,14:36:00,26.9,70,28270,7.2,664,332,27.0,4
2024-07-03 16:14:00,3,1,16:14:00,25.1,54,57810,7.3,642,320,27.5,3
2024-07-03 16:16:00,3,2,16:16:00,25.3,54,57120,7.3,645,322,27.5,4
2024-07-03 16:16:00,3,2,16:16:00,25.3,54,57120,7.3,645,322,34.1,3
2024-07-03 16:18:00,3,3,16:18:00,25.5,54,56430,7.3,645,322,27.5,3
2024-07-03 16:21:00,3,4,16:21:00,25.7,54,55740,7.3,642,321,27.5,3
2024-07-03 16:22:00,3,5,16:22:00,25.9,54,55050,7.3,645,322,27.5,4
2024-07-03 16:24:00,3,6,16:24:00,25.5,54,54360,7.3,645,322,27.5,4
2024-07-03 16:26:00,3,7,16:26:00,25.7,54,53670,7.3,646,328,34.1,4
2024-07-03 16:26:00,3,7,16:26:00,25.7,54,53670,7.3,646,328,27.5,3
2024-07-03 16:28:00,3,8,16:28:00,25.1,54,52980,7.3,645,322,27.5,4
2024-07-03 16:28:00,3,8,16:28:00,25.1,54,52980,7.3,645,322,34.1,3
2024-07-03 16:29:00,3,9,16:29:00,25.3,54,52290,7.3,645,322,27.5,4
2024-07-03 16:29:00,3,9,16:29:00,25.3,54,52290,7.3,645,322,34.1,3
2024-07-03 16:32:00,3,10,16:32:00,25.9,54,51600,7.3,647,323,27.5,4
